userId,songId,interactionType,weight
43,3550,play,0.9367
43,27274,play,0.94
43,23298,play,1.0
43,1721,play,0.4867
43,10503,like,3.0
43,21603,dislike,-2.0
43,16566,play,0.2767
43,2936,play,0.2833
43,30742,play,0.2333
43,11090,play,0.2933
43,1772,like,3.0
43,4475,dislike,-2.0
43,42140,play,0.0867
43,27797,like,3.0
43,18504,play,0.0033
43,4057,play,0.4733
43,45927,play,0.79
43,23102,play,0.2933
43,18233,dislike,-2.0
43,8095,play,0.8033
43,34041,like,3.0
43,13013,play,0.8767
43,13573,play,0.5167
43,14448,play,0.5467
43,37558,play,0.3
43,4514,play,0.2733
43,40252,play,0.8867
43,2665,like,3.0
43,6328,play,0.8233
43,44762,play,0.8033
43,19693,dislike,-2.0
43,16416,like,3.0
43,34221,play,0.0233
43,5759,play,0.2867
43,36969,like,3.0
43,43228,play,0.77
43,590,dislike,-2.0
43,36925,like,3.0
43,47380,play,0.04
43,21697,play,0.9033
43,7749,play,0.1167
43,17220,like,3.0
43,22999,play,0.8133
43,46722,like,3.0
43,35295,play,0.72
43,27750,play,0.92
43,11566,play,0.3667
43,10798,play,0.7133
43,6662,play,0.7
43,17705,play,0.7267
43,2178,like,3.0
43,13793,dislike,-2.0
43,6991,like,3.0
43,21430,like,3.0
43,17106,play,0.1933
43,6259,like,3.0
43,14928,play,0.4
43,38652,play,0.63
43,29973,play,0.38
43,13273,play,0.7167
43,38488,play,0.1467
43,17267,play,0.21
43,41918,play,0.3833
43,10552,play,0.9233
43,5790,like,3.0
43,35294,play,0.1133
43,17459,play,0.87
43,22076,play,0.7467
43,8128,play,0.58
43,1312,play,0.6933
43,4779,play,0.2767
44,41702,play,0.34
44,35019,play,0.34
44,26469,dislike,-2.0
44,18321,like,3.0
44,45304,play,0.8933
44,22799,play,0.9233
44,20897,play,0.9767
44,24416,play,0.33
44,31135,like,3.0
44,20951,play,0.9333
44,22324,like,3.0
44,36356,play,0.2333
44,10749,play,0.8233
44,43822,like,3.0
44,3555,play,0.36
44,18881,like,3.0
44,25369,play,0.3067
44,32702,play,0.65
44,24591,play,0.3767
44,12963,play,0.9867
44,7033,play,0.9867
44,17018,play,0.6133
44,30326,play,0.3767
44,42998,play,0.8833
44,32633,play,0.48
44,40697,like,3.0
44,15643,play,0.4167
44,13135,like,3.0
44,39777,play,0.31
44,4570,play,0.5033
44,10933,play,0.5667
44,41989,like,3.0
44,42129,play,0.3167
44,9811,play,0.2267
44,8666,dislike,-2.0
44,4869,play,0.4533
44,17947,like,3.0
44,28326,play,0.07
44,4535,play,0.3033
44,46152,play,0.86
44,10742,like,3.0
44,24196,play,0.5533
44,36769,play,0.2833
44,37102,play,0.1867
44,42842,dislike,-2.0
44,9282,play,0.2667
44,8900,play,0.6133
44,9962,dislike,-2.0
44,23194,play,0.9033
44,6876,play,0.0367
44,5278,dislike,-2.0
44,46183,play,0.46
44,22392,play,0.02
44,23667,play,0.28
44,9273,play,0.88
44,18394,play,0.2367
44,15933,dislike,-2.0
44,12128,dislike,-2.0
44,12170,like,3.0
44,37001,play,0.7967
44,46872,play,0.1267
44,16434,play,0.14
44,25626,play,0.7767
44,2256,play,0.1633
44,22716,play,0.3467
44,39038,play,0.7733
45,8424,play,0.77
45,33394,play,0.1933
45,26752,like,3.0
45,13716,like,3.0
45,12404,play,0.2067
45,18631,play,0.2667
45,15602,like,3.0
45,34494,play,0.3033
45,40848,play,0.9567
45,41308,dislike,-2.0
45,10722,play,0.6233
45,5777,play,0.1367
45,37640,play,0.83
45,26720,like,3.0
45,40910,play,0.5633
45,46946,like,3.0
45,25049,play,0.6033
45,25650,play,0.4133
45,18269,play,0.5767
45,38191,play,0.6767
45,13682,play,0.67
45,1696,dislike,-2.0
45,39022,like,3.0
45,27544,play,0.6733
45,32293,like,3.0
45,46529,play,0.9167
45,32822,play,0.6367
45,46192,play,0.0333
45,33832,play,0.0467
45,25795,play,0.2067
45,6198,dislike,-2.0
45,25061,dislike,-2.0
45,26240,play,0.9667
45,34092,play,0.9533
45,26223,play,0.6733
45,12104,dislike,-2.0
45,26526,play,0.52
45,7240,dislike,-2.0
45,21620,play,0.79
45,9522,play,0.17
45,22184,like,3.0
45,6583,dislike,-2.0
45,39940,play,0.1567
45,31420,play,0.5333
45,97,play,0.64
45,40742,play,0.9467
45,8887,play,0.7533
45,22922,like,3.0
45,34012,play,0.2133
45,15732,dislike,-2.0
45,41490,play,0.62
45,34908,like,3.0
45,9675,play,0.5
45,29904,play,0.1767
45,12554,like,3.0
45,45989,play,0.4067
45,23646,play,0.77
45,43870,play,0.28
45,46071,play,0.35
45,24637,dislike,-2.0
45,39864,play,0.51
45,13801,play,0.9067
45,32408,play,0.18
45,46148,play,0.9733
45,42624,play,0.5133
45,21341,dislike,-2.0
45,7986,like,3.0
45,46276,play,0.8467
45,1443,play,0.39
45,22535,play,0.52
45,42154,like,3.0
45,7028,like,3.0
45,36676,like,3.0
45,41706,play,0.9333
45,43472,play,0.8467
45,12049,play,0.5
45,27715,play,0.48
45,28836,dislike,-2.0
46,12356,like,3.0
46,27065,play,0.03
46,21477,play,0.1967
46,2331,like,3.0
46,5395,play,0.87
46,45337,like,3.0
46,37404,dislike,-2.0
46,30862,play,0.83
46,38957,play,0.3767
46,20417,play,0.3
46,13691,play,0.46
46,30353,play,0.2467
46,22818,dislike,-2.0
46,11778,play,0.9267
46,25488,like,3.0
46,38485,play,0.2167
46,35937,like,3.0
46,43968,play,0.78
46,28537,play,0.0767
46,39352,like,3.0
46,34130,play,0.67
46,146,play,0.3833
46,40396,play,0.6833
46,40534,play,0.8167
46,15486,play,0.7733
46,26951,dislike,-2.0
46,8921,play,0.72
46,16397,play,0.8633
46,21221,dislike,-2.0
46,22543,play,0.6633
46,37657,play,0.9767
46,37254,play,0.1933
46,46016,like,3.0
46,1696,like,3.0
46,46468,play,0.6867
46,38686,play,0.5433
46,18285,play,0.4233
46,14723,like,3.0
46,41781,like,3.0
46,41119,like,3.0
46,46330,play,0.5867
46,2624,play,0.2333
46,28492,play,0.82
46,34869,play,0.7467
46,27809,like,3.0
46,3123,play,0.1767
46,6346,play,0.39
46,7028,like,3.0
46,23595,play,0.68
46,2060,like,3.0
46,23213,play,0.67
46,24779,like,3.0
46,3894,like,3.0
46,1827,like,3.0
46,13304,play,0.7633
46,11878,like,3.0
46,8781,like,3.0
46,39775,play,0.1367
46,10514,play,0.4
46,47424,play,0.45
46,8901,play,0.67
46,9196,play,0.5267
46,1579,play,0.8733
46,27494,play,0.4967
46,44418,like,3.0
46,23017,play,0.92
46,25214,play,0.6733
46,15331,like,3.0
46,10958,play,0.6833
46,13785,play,0.5333
47,23689,play,0.4067
47,26577,play,0.37
47,4537,play,0.1933
47,26431,play,0.2833
47,24605,like,3.0
47,4566,play,0.7233
47,2596,dislike,-2.0
47,43918,play,0.0767
47,2167,like,3.0
47,9630,like,3.0
47,10790,play,0.5433
47,6748,like,3.0
47,9888,dislike,-2.0
47,24120,dislike,-2.0
47,4599,play,0.8533
47,39004,play,0.8733
47,2705,play,0.68
47,21678,like,3.0
47,34620,play,0.7867
47,14239,like,3.0
47,46972,like,3.0
47,46383,play,0.62
47,45384,play,0.01
47,10644,play,0.2367
48,11474,dislike,-2.0
48,18802,play,0.8667
48,27322,dislike,-2.0
48,14347,like,3.0
48,45538,like,3.0
48,1857,play,0.8967
48,41663,play,0.9633
48,34980,play,0.55
48,26124,play,0.6533
48,13729,play,0.4833
48,18723,play,0.6833
48,39790,play,0.1933
48,12552,play,0.3733
48,23349,dislike,-2.0
48,43007,play,0.22
48,23007,play,0.8933
48,4327,play,0.2433
48,8396,like,3.0
48,10738,play,0.14
48,16201,play,0.7167
48,28342,like,3.0
48,28845,play,0.6333
48,10182,like,3.0
48,22252,play,0.3733
48,26389,play,0.0033
48,27524,like,3.0
48,10824,dislike,-2.0
48,43831,play,0.98
48,8580,dislike,-2.0
48,33791,play,0.2567
48,1338,play,0.5667
48,24458,play,0.08
48,6952,like,3.0
48,46036,play,0.9
48,41466,play,0.21
48,14413,play,0.4267
48,25931,play,0.76
48,24883,play,0.0867
48,18903,play,0.8467
48,32513,play,0.65
48,36466,play,0.6833
48,21297,play,0.8267
48,42047,play,0.7233
48,532,play,0.46
48,7400,like,3.0
48,20054,play,0.79
48,20844,like,3.0
48,18621,play,0.0233
48,32349,play,0.7867
48,35057,play,0.7767
48,40815,play,0.9767
48,17237,play,0.9467
48,20806,dislike,-2.0
48,35511,play,0.36
48,40606,play,0.1367
48,22889,play,0.3067
48,24442,play,0.9133
48,12874,play,0.1667
48,10051,play,0.38
48,17173,play,0.49
48,38733,play,0.3233
48,27305,like,3.0
48,35019,play,0.28
48,45388,dislike,-2.0
48,46064,like,3.0
48,6006,like,3.0
48,29810,play,0.68
48,36364,play,0.5133
48,17876,play,0.5433
48,5201,play,0.9733
48,34345,play,0.5
48,33438,play,0.58
48,14166,play,0.68
49,44886,play,0.0367
49,9265,like,3.0
49,22267,play,0.0133
49,31649,play,0.1133
49,38374,play,0.93
49,18838,dislike,-2.0
49,32749,play,0.41
49,23368,play,0.6333
49,36118,play,0.0767
49,23193,dislike,-2.0
49,18242,play,0.1233
49,21327,dislike,-2.0
49,32589,play,0.9767
49,34129,play,0.6933
49,46205,like,3.0
49,37553,play,0.7833
49,40008,play,0.8633
49,6314,play,0.85
49,25472,like,3.0
49,35898,play,0.5433
49,27725,like,3.0
49,18369,dislike,-2.0
49,2125,play,0.3967
49,44297,play,0.7733
49,41493,play,0.1333
49,36638,play,1.0
49,22887,play,0.5133
49,31025,play,0.54
49,26988,like,3.0
49,10969,play,0.8533
49,19243,play,0.1967
49,13799,play,0.12
49,35730,play,0.7667
49,38981,like,3.0
49,6307,play,0.2933
49,1440,play,0.2967
49,38717,play,0.35
49,41837,dislike,-2.0
49,5263,dislike,-2.0
49,15676,play,0.25
49,37471,play,0.97
49,40734,play,0.61
49,47633,play,0.3333
49,42316,dislike,-2.0
49,18265,play,0.8967
49,21400,play,0.8067
49,35620,play,0.41
49,26214,play,0.4933
49,44559,play,0.6533
49,17504,play,0.1667
49,42114,play,0.17
49,44662,like,3.0
49,22912,like,3.0
49,42837,dislike,-2.0
49,30964,play,0.7767
49,17622,play,0.4667
49,44957,play,0.77
49,15726,play,0.21
49,16640,play,0.0333
49,16637,play,0.0867
49,16498,like,3.0
49,25479,play,0.8033
49,36530,play,0.4167
49,47619,like,3.0
49,5320,play,0.9267
49,6796,play,0.7067
49,22994,play,0.81
49,17584,like,3.0
49,862,play,0.1567
49,10463,play,0.0967
49,13375,dislike,-2.0
49,25525,play,0.26
49,16588,dislike,-2.0
49,35361,play,0.6967
49,30543,play,0.3467
49,6425,play,0.1267
49,25103,like,3.0
49,43271,play,0.23
49,14873,play,0.6233
49,7364,play,0.43
49,27620,like,3.0
49,28788,play,0.6667
49,12450,dislike,-2.0
49,45337,play,0.1267
50,1677,dislike,-2.0
50,26381,play,0.74
50,43974,play,0.38
50,43531,play,0.1
50,27082,play,0.1933
50,11764,play,0.97
50,34414,play,0.1967
50,44488,play,0.1967
50,23238,like,3.0
50,13409,play,0.2633
50,37902,like,3.0
50,19989,play,0.73
50,521,play,0.2533
50,2723,like,3.0
50,5851,play,0.06
50,35739,like,3.0
50,10478,play,0.7633
50,7972,play,0.92
50,34086,play,0.21
50,12921,dislike,-2.0
50,11524,play,0.5533
50,9864,play,0.68
50,10633,play,0.4033
50,42877,like,3.0
50,5442,play,0.49
50,26050,play,0.5667
50,23861,play,0.7933
50,5671,play,0.9633
50,28709,like,3.0
50,11235,play,0.06
50,6271,play,0.0133
50,24146,play,0.4
50,44215,like,3.0
50,315,like,3.0
50,19702,play,0.32
50,5903,play,0.6033
50,26541,play,0.02
50,14586,play,0.9167
50,46414,play,0.69
50,39341,play,0.6367
50,42580,play,0.05
50,26764,dislike,-2.0
50,31987,play,0.31
50,41435,play,0.6567
50,46239,play,0.53
50,4705,play,0.6533
50,32280,play,0.7267
50,26558,play,0.9033
50,8452,play,0.95
50,22694,play,0.4967
50,45399,play,0.0233
50,14100,like,3.0
50,12050,play,0.1
50,44597,play,0.24
50,7754,like,3.0
50,41190,like,3.0
50,10809,like,3.0
50,34885,play,0.5633
50,12353,play,0.02
50,12703,play,0.7467
50,30433,play,0.3933
50,4995,like,3.0
50,32388,dislike,-2.0
50,7057,play,0.16
50,13791,like,3.0
50,44332,play,0.2433
50,18191,play,0.1633
50,43661,like,3.0
50,34210,dislike,-2.0
50,23874,play,0.85
50,33795,play,0.9767
50,42250,play,0.2067
50,992,play,0.8333
50,1065,play,0.64
50,38298,play,0.8733
50,36004,play,0.5933
50,44629,play,0.3833
51,995,play,0.7133
51,6426,play,0.8133
51,5718,like,3.0
51,22464,like,3.0
51,13234,play,0.13
51,27482,play,0.5833
51,41311,play,0.4467
51,19194,like,3.0
51,40559,play,0.1967
51,42854,play,0.0033
51,9382,like,3.0
51,28532,play,0.7867
51,18723,play,0.2
51,5638,like,3.0
51,20340,like,3.0
51,23339,play,0.93
51,35868,play,0.9267
51,36312,like,3.0
51,5275,dislike,-2.0
51,45647,play,0.9133
51,30822,play,0.0767
51,32603,play,0.8833
51,14389,dislike,-2.0
51,42221,play,0.3767
51,35059,dislike,-2.0
51,44007,play,0.7567
51,11027,play,0.28
51,10440,play,0.4133
51,34768,like,3.0
52,25531,play,0.6533
52,33964,play,0.8533
52,5611,like,3.0
52,6620,like,3.0
52,19524,like,3.0
52,22899,play,0.6367
52,16087,like,3.0
52,47251,play,0.4733
52,44752,play,0.3133
52,18046,like,3.0
52,46371,dislike,-2.0
52,18196,play,0.3367
52,22832,play,0.3567
52,41576,play,0.5567
52,22991,play,0.49
52,44361,like,3.0
52,29009,play,0.73
52,162,like,3.0
52,43218,play,0.3867
52,2016,play,0.8267
52,9566,like,3.0
52,42170,play,0.23
52,36189,play,0.9967
52,2890,play,0.5833
52,33720,play,0.5033
52,14719,play,0.3567
52,45141,like,3.0
52,46507,play,0.77
52,18988,play,0.46
52,383,play,0.9267
52,3074,play,0.59
52,11076,like,3.0
52,44613,play,0.5833
52,46266,play,0.9167
52,12759,dislike,-2.0
52,24420,play,0.8467
52,12601,play,0.5133
52,44203,play,0.3967
52,309,dislike,-2.0
52,21813,play,0.8267
52,42468,play,0.43
52,11644,play,0.9667
52,46613,play,0.99
52,14899,like,3.0
52,35689,like,3.0
52,45702,play,0.67
52,38265,play,0.1467
52,7428,play,0.17
52,10737,dislike,-2.0
52,15328,play,0.7533
52,13335,like,3.0
52,30548,like,3.0
52,17180,dislike,-2.0
53,16026,play,0.19
53,19870,play,0.1533
53,44216,like,3.0
53,5301,like,3.0
53,2944,play,0.2567
53,9325,like,3.0
53,19397,play,0.5933
53,11315,play,0.17
53,34159,like,3.0
53,14329,play,0.29
53,42546,play,0.9267
53,10277,like,3.0
53,27492,play,0.1167
53,9342,play,0.0433
53,42627,dislike,-2.0
53,8446,dislike,-2.0
53,8861,play,0.4567
53,29860,play,0.5367
53,10264,like,3.0
53,38823,play,0.2933
53,27473,play,0.3267
53,24401,play,0.23
53,39453,play,0.7867
53,8128,like,3.0
53,45957,play,0.0633
53,46440,play,0.4167
53,9963,play,0.32
53,41400,play,0.12
53,41738,dislike,-2.0
53,280,play,0.88
53,15352,play,0.0867
53,21758,play,0.74
53,18236,play,0.17
53,43792,like,3.0
53,5553,play,0.8867
53,6648,play,0.5767
53,26668,play,0.29
53,35142,like,3.0
54,2826,dislike,-2.0
54,13398,play,0.53
54,36165,play,0.41
54,10347,play,0.4733
54,32003,play,0.8167
54,1692,like,3.0
54,26663,play,0.8967
54,47057,play,0.9767
54,8022,like,3.0
54,45748,like,3.0
54,29816,play,0.78
54,21596,play,0.66
54,25926,dislike,-2.0
54,34978,like,3.0
54,204,play,0.6333
54,26035,play,0.5733
54,15073,play,0.5433
54,34518,like,3.0
54,2144,play,0.4467
54,40795,like,3.0
54,29948,play,0.8967
54,31698,play,0.3267
54,24976,play,0.33
54,34712,play,0.47
54,18185,play,0.8
54,14768,like,3.0
54,35536,play,0.92
54,36632,play,0.02
54,5480,play,0.1767
54,43490,play,0.4533
54,30630,play,0.0067
54,37863,play,0.67
54,1668,play,0.1333
54,27668,like,3.0
54,6111,play,0.3333
54,33329,play,0.4033
54,9830,play,0.7967
54,7079,play,0.0067
54,22703,play,0.6433
54,23569,play,0.7267
54,15268,play,0.3767
54,17119,like,3.0
54,32674,play,0.54
54,18008,play,0.54
54,31953,play,0.08
54,38718,dislike,-2.0
54,13427,like,3.0
54,44295,play,0.7967
54,46477,like,3.0
54,12624,like,3.0
54,20157,play,0.38
54,18354,play,0.8267
54,22405,play,0.2367
54,40543,like,3.0
54,17389,like,3.0
54,41347,like,3.0
54,36204,like,3.0
55,16814,play,0.4367
55,26553,play,0.4867
55,36639,play,0.99
55,24080,play,0.01
55,15412,play,0.1267
55,35409,play,0.2333
55,11627,play,0.6567
55,23616,play,0.7667
55,46555,play,0.28
55,30471,play,0.0633
55,43652,play,0.13
55,3253,play,0.4467
55,44832,dislike,-2.0
55,3906,like,3.0
55,6885,play,0.94
55,13272,play,0.7933
55,23896,play,0.8333
55,26233,play,0.6267
55,17628,dislike,-2.0
55,10631,play,0.2133
55,23989,play,0.28
55,1912,dislike,-2.0
55,37460,like,3.0
55,18793,dislike,-2.0
55,14758,like,3.0
55,14076,dislike,-2.0
55,13337,dislike,-2.0
55,15997,play,0.8133
55,20751,play,0.7967
55,34607,play,0.4133
55,1328,play,0.9167
55,40465,like,3.0
55,10199,play,0.6567
55,21525,play,0.79
55,7319,play,0.9233
55,10046,dislike,-2.0
55,43543,dislike,-2.0
55,24284,play,0.9367
55,6639,play,0.9467
55,873,play,0.9433
55,36752,play,0.53
55,41673,play,0.5233
55,39675,like,3.0
55,14247,like,3.0
55,45829,play,0.3133
55,31976,play,0.66
55,32388,play,0.19
55,15049,play,0.3267
55,30550,play,0.5133
55,7275,play,0.3267
55,41308,play,0.0367
55,26316,play,0.3733
55,20174,play,0.7267
55,27962,play,0.0133
55,7298,like,3.0
55,41477,play,0.8967
55,36503,play,0.11
55,25077,play,0.9167
55,16165,play,0.27
55,33699,play,0.0567
55,41057,play,0.3233
55,28180,play,0.17
55,11871,play,0.17
55,46010,play,0.5233
55,40662,play,0.9133
55,5459,play,0.09
55,1596,like,3.0
55,42021,play,0.92
55,27701,dislike,-2.0
55,13925,play,0.4667
55,7635,play,0.8567
55,1631,play,0.4567
55,21521,play,0.7667
55,15698,play,0.65
56,37238,play,0.2833
56,41245,play,0.21
56,18719,like,3.0
56,34414,play,0.7033
56,26550,play,0.8767
56,8486,like,3.0
56,42057,play,0.5067
56,27394,play,0.7733
56,28353,dislike,-2.0
56,24261,play,0.5333
56,19812,play,0.0533
56,2815,play,0.09
56,38255,play,0.2433
56,22737,play,0.82
56,26862,play,0.2667
56,23519,play,0.5767
56,44667,play,0.1333
56,28638,play,0.8067
56,35589,play,0.2833
56,33698,like,3.0
56,104,play,0.6033
56,18497,play,0.4067
56,36524,play,0.6433
56,20906,play,0.9033
56,27861,play,0.16
56,36770,play,0.45
56,40474,play,0.84
56,22954,play,0.59
56,18286,play,0.7567
56,13734,like,3.0
56,22375,play,0.1033
56,17149,play,0.7667
56,43341,play,0.46
56,5435,play,0.23
56,9321,play,0.87
56,44497,dislike,-2.0
56,5640,play,0.0433
56,20096,like,3.0
56,20094,play,0.58
56,1351,like,3.0
56,10948,dislike,-2.0
56,42350,play,0.57
56,15758,play,0.1333
56,4302,play,0.0933
56,385,like,3.0
56,22769,play,0.11
56,46465,play,0.4467
56,19401,play,0.87
56,24881,play,0.8433
56,32168,play,0.8933
56,47029,play,0.6267
56,19008,like,3.0
56,14421,play,0.2433
56,15299,play,0.3967
56,24325,play,0.06
56,30984,play,0.5133
56,42169,play,0.4733
56,34878,play,0.4833
56,17050,play,0.6233
56,2298,play,0.33
57,34737,like,3.0
57,46869,play,0.83
57,37102,dislike,-2.0
57,32480,play,0.6467
57,44875,play,0.7067
57,4064,play,0.01
57,1883,play,0.0867
57,2177,play,0.3233
57,3034,play,0.2033
57,16573,play,0.6633
57,24758,play,0.99
57,25655,play,0.24
57,33098,play,0.18
57,28466,like,3.0
57,42700,dislike,-2.0
57,33549,play,0.1067
57,43262,play,0.3933
57,39020,play,0.8567
57,39425,play,0.59
57,5068,play,0.3933
57,42329,play,0.3967
57,44914,play,0.5433
57,22535,play,0.71
57,4574,play,0.5433
57,16907,play,0.3767
57,37907,dislike,-2.0
57,39669,like,3.0
58,712,dislike,-2.0
58,21847,like,3.0
58,23110,play,0.1467
58,18978,like,3.0
58,34507,dislike,-2.0
58,42675,play,0.7
58,35032,dislike,-2.0
58,19471,play,0.78
58,33843,play,0.28
58,41574,play,0.92
58,33847,dislike,-2.0
58,45860,play,0.73
58,982,dislike,-2.0
58,15110,play,0.3233
58,44641,play,0.17
58,27470,dislike,-2.0
58,40026,play,0.4267
58,15595,play,0.15
58,28311,play,0.62
58,12461,play,0.4533
58,6602,play,0.9
58,12896,like,3.0
58,11854,dislike,-2.0
58,5136,play,0.2767
58,43241,play,0.1233
58,30572,play,0.5667
58,30658,like,3.0
58,32401,play,0.0967
58,24891,play,0.1433
58,20069,play,0.89
58,1837,play,0.4733
59,4958,like,3.0
59,5148,like,3.0
59,28783,play,0.3433
59,23939,play,0.6933
59,14076,play,0.9233
59,46338,play,0.1367
59,46695,dislike,-2.0
59,17027,like,3.0
59,15536,play,0.3733
59,18684,play,0.4233
59,43036,play,0.5633
59,42199,play,0.2567
59,640,play,0.1867
59,38960,play,0.61
59,35482,play,0.8233
59,17255,play,0.1767
59,7680,like,3.0
59,33707,play,0.7267
59,1086,like,3.0
59,31277,play,0.91
59,7337,play,0.13
59,33983,play,0.0433
59,4882,play,0.4667
59,30913,play,0.85
59,9124,dislike,-2.0
59,41957,like,3.0
59,945,like,3.0
59,16857,dislike,-2.0
59,28938,play,0.0033
59,19376,like,3.0
59,10273,play,0.91
59,288,like,3.0
59,7535,dislike,-2.0
59,10971,play,0.47
59,24918,play,0.98
59,17231,play,0.19
59,10234,play,0.3367
59,5758,play,1.0
59,227,play,0.3167
59,40911,play,0.8967
59,15774,dislike,-2.0
59,25966,play,0.86
59,695,play,0.51
59,38445,dislike,-2.0
59,14182,dislike,-2.0
59,38345,play,0.23
59,2668,play,0.2933
59,567,play,0.2767
59,10161,play,0.25
59,27354,play,0.41
59,7129,like,3.0
59,32647,play,0.71
59,7288,play,0.08
59,34999,dislike,-2.0
59,37794,dislike,-2.0
59,43731,play,0.5233
59,11637,play,0.2233
59,23726,play,0.1367
59,34416,play,0.8067
59,40411,play,0.7667
59,21614,play,0.1467
59,34171,play,0.56
60,4691,play,0.1
60,2611,play,0.7933
60,28522,play,0.81
60,23306,like,3.0
60,11049,dislike,-2.0
60,35661,play,0.7067
60,23013,play,0.8733
60,31830,play,0.3
60,43276,play,0.62
60,8513,play,0.13
60,24823,play,0.0767
60,8282,play,0.9833
60,28236,play,0.7233
60,19460,dislike,-2.0
60,25626,play,0.2667
60,10142,play,0.66
60,20805,dislike,-2.0
60,21876,like,3.0
60,11276,like,3.0
60,15473,play,0.66
60,43351,play,0.3833
60,1733,play,0.5533
60,13070,like,3.0
60,14458,play,0.01
60,7584,play,0.8233
60,4394,dislike,-2.0
60,9810,play,0.3433
60,28319,play,0.9767
60,12856,like,3.0
60,25819,play,0.41
60,37957,play,0.8467
60,16345,dislike,-2.0
60,28534,like,3.0
60,39410,like,3.0
60,30734,dislike,-2.0
60,8081,play,0.59
60,14270,play,0.6633
60,40498,play,0.35
60,36399,like,3.0
60,30903,play,0.2267
60,5710,like,3.0
60,12282,play,0.41
60,26766,play,0.5433
60,41436,like,3.0
60,4887,dislike,-2.0
60,42831,play,0.8967
60,46274,play,0.34
60,35211,play,0.4
60,28753,play,0.9367
60,28422,play,0.5133
60,43932,like,3.0
60,25017,play,0.9567
60,38236,play,0.91
61,30921,dislike,-2.0
61,16477,play,0.11
61,5739,play,0.46
61,18883,play,0.9433
61,9072,play,0.5567
61,88,play,0.4967
61,11101,play,0.08
61,940,dislike,-2.0
61,34922,play,0.1367
61,17168,like,3.0
61,17321,play,0.1467
61,22852,like,3.0
61,47584,play,0.6033
61,21762,play,0.8033
61,19693,play,0.47
61,11554,like,3.0
61,26969,dislike,-2.0
61,20745,like,3.0
61,1676,play,0.4333
61,12719,dislike,-2.0
61,32289,play,0.9467
61,38129,like,3.0
61,30446,play,0.37
61,24905,play,0.4567
61,17329,play,0.3933
61,17728,play,0.3967
61,33636,play,0.3733
61,22987,play,0.65
61,16480,like,3.0
61,4796,play,0.1233
61,23274,play,0.39
61,20538,like,3.0
61,4742,play,0.59
61,13175,like,3.0
61,46754,like,3.0
61,30716,play,0.2233
61,45807,play,0.9733
61,16087,like,3.0
61,15384,play,0.09
61,35883,play,0.65
61,10738,play,0.8633
61,46237,play,0.37
61,20157,like,3.0
61,46506,dislike,-2.0
61,36288,dislike,-2.0
61,2480,play,0.9067
61,46592,play,0.8167
61,5379,play,0.9833
61,1130,play,0.27
61,17927,like,3.0
61,37010,play,0.42
61,28232,dislike,-2.0
61,603,play,0.58
61,20498,like,3.0
61,5719,play,0.1033
61,17159,play,0.4767
61,34212,play,0.9133
61,4781,like,3.0
61,21981,play,0.7767
61,17073,play,0.5333
61,18789,play,0.77
62,28863,play,0.0233
62,40648,play,0.8767
62,31018,play,0.7267
62,34037,play,0.43
62,25402,dislike,-2.0
62,37071,play,0.2733
62,15768,like,3.0
62,7064,play,0.6933
62,5432,play,0.3233
62,5223,play,0.3333
62,41035,play,0.19
62,31200,like,3.0
62,2613,dislike,-2.0
62,10247,play,0.3533
62,27861,dislike,-2.0
62,22388,play,0.7667
62,36460,like,3.0
62,11288,play,0.27
62,27136,play,0.6533
62,32719,like,3.0
62,18794,dislike,-2.0
62,23052,play,0.4933
62,33569,like,3.0
62,787,like,3.0
62,26204,like,3.0
62,22516,play,0.42
62,5783,dislike,-2.0
62,5164,play,0.66
62,42266,play,0.1967
62,35930,play,0.07
62,30444,play,0.2467
62,4097,play,0.0967
62,45204,play,0.3767
62,12056,play,0.25
62,46392,play,0.7333
62,33409,play,0.9267
62,44649,play,0.62
63,2919,play,0.73
63,23765,play,0.4833
63,33416,play,0.0467
63,5963,like,3.0
63,33495,play,0.8967
63,27634,play,0.9967
63,1930,like,3.0
63,21460,play,0.1167
63,17645,play,0.5767
63,45279,play,0.4667
63,22595,like,3.0
63,27175,dislike,-2.0
63,31353,play,0.51
63,8966,play,0.31
63,2215,play,0.7333
63,6675,like,3.0
63,34431,play,0.8133
63,40897,play,0.5567
63,44904,play,0.94
63,5763,dislike,-2.0
63,37282,dislike,-2.0
63,25034,dislike,-2.0
63,19448,play,0.72
63,30007,like,3.0
63,24191,play,0.96
63,24857,dislike,-2.0
63,20001,play,0.1833
63,38941,play,0.9367
63,38311,dislike,-2.0
63,47579,play,0.3
63,38609,play,0.2033
63,17623,play,0.36
63,33144,play,0.2233
63,18722,play,0.14
63,29009,play,0.6367
63,43463,play,0.0967
63,17498,dislike,-2.0
63,8309,like,3.0
63,4938,dislike,-2.0
63,9315,play,0.29
63,40768,like,3.0
63,24948,play,0.3733
63,2817,dislike,-2.0
63,45405,like,3.0
63,7424,like,3.0
63,33853,play,0.47
63,4561,play,0.83
63,37360,dislike,-2.0
63,40567,play,0.55
63,18982,play,0.24
63,46838,play,0.8933
63,35639,play,0.1467
63,9187,play,0.1433
63,43928,play,0.4567
63,19752,play,0.9333
63,46119,play,0.0633
63,15827,play,0.1567
63,35491,play,0.9667
63,11906,play,0.45
63,22005,play,0.8033
63,33731,play,0.22
63,18257,like,3.0
63,155,like,3.0
63,18847,play,0.85
63,44675,play,0.8533
